Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2008-09-30,115.4451675415039,117.37041639132684,102.33270935673748,102.67959989692982,8391372
2008-10-01,116.51187896728516,118.79268887119004,111.93291886417445,116.13896734196628,6017916
2008-10-03,114.0402603149414,115.33242964032443,111.41256034846627,115.33242964032443,4172404
2008-10-06,107.36260986328125,112.95621918168321,104.06715010980412,112.95621918168321,5882984
2008-10-07,99.88716125488281,115.34113460418719,98.17004839995481,109.47001491936604,8884604
2008-10-08,94.80520629882812,97.64104359134642,88.11022127869217,96.26215120014596,8301380
2008-10-10,91.02410125732422,95.39492541161805,83.3231301554489,93.6604722223159,13742076
2008-10-13,99.35813903808594,104.57017893825733,91.02409422464434,91.57045117156689,13866024
2008-10-14,102.8010025024414,107.4319928266857,100.83239254958671,103.89370546773864,7424624
2008-10-15,94.1981201171875,102.09856048496013,92.8452491540799,101.46548102695503,5308752
2008-10-16,85.8554458618164,91.70055611147968,81.15507594893705,91.058806217078,8031800
2008-10-17,78.71814727783203,91.75255998669155,77.18315537632843,86.72264649025666,9743540
2008-10-20,85.22232055664062,87.58984704690651,78.96094627347364,86.14157822027745,12413060
2008-10-21,96.97325897216797,98.49958601785092,85.56923626344044,93.38294988013524,11804900
2008-10-22,94.81388854980469,96.26215273939704,88.64790423899707,96.26215273939704,6020668
2008-10-23,94.92662048339844,101.98584704765705,86.93946570176547,90.99809038000359,10501016
2008-10-24,86.523193359375,93.03606788113522,76.3159358771765,87.36440416573821,8479936
2008-10-27,86.15895080566406,89.8446633464197,72.04050476699561,83.42718739310399,8972576
2008-10-29,94.36913299560547,100.33700572723762,92.52816919455262,98.06851690210009,10955572
2008-10-31,93.79327392578125,103.82697299691134,92.4409057901072,99.28999602561773,10375980
2008-11-03,95.52085876464844,101.73302553173839,91.96979393592538,97.7108214208493,7532020
2008-11-04,88.73281860351562,104.10618960182664,85.50458429837298,104.10618960182664,9422540
2008-11-05,88.36637878417969,95.78259884800379,87.24958515920034,89.86707271397634,9233164
2008-11-06,87.28448486328125,92.22280912530474,84.12604889724271,92.22280912530474,7861916
2008-11-07,91.63824462890625,93.35705721649018,84.76297297740206,87.24958618363569,5877720
2008-11-10,95.35504150390625,96.41075899719839,89.87576514862965,95.95706556803202,4099016
2008-11-11,92.28387451171875,95.58191282468893,90.7395612393213,94.57854267636951,6498776
2008-11-12,93.339599609375,96.75105586227528,89.87578509100047,92.28387123124874,7742044
2008-11-14,92.63285827636719,95.71277216035604,91.35029393973817,95.10202520946953,6617464
2008-11-17,90.56502532958984,93.70600886703227,88.20928767650803,92.31001618372451,8090972
2008-11-18,84.30924987792969,90.73954360002827,83.7595787077184,90.73954360002827,9755152
2008-11-19,84.22200775146484,86.55157230497345,82.31124538869703,85.50457747870361,8175088
2008-11-20,82.53812408447266,83.75961852124075,80.26963441618905,83.75961852124075,5016448
2008-11-21,88.37509155273438,90.21605534898502,80.26960437240446,81.96224815993901,6845692
2008-11-24,90.72212982177734,92.77249522925595,85.54822476735264,87.94758854206165,8370556
2008-11-25,87.94757843017578,94.22082548998462,87.2583046040289,90.58251153957653,5774020
2008-11-26,92.03959655761719,92.48456734586237,86.75226809719712,87.8167141826514,6135556
2008-11-27,92.03959655761719,92.03959655761719,92.03959655761719,92.03959655761719,0
2008-11-28,97.61483001708984,99.11551846602532,90.39056085457943,90.39056085457943,12138064
2008-12-01,98.44367980957031,103.60884934400329,97.08257819456556,97.61480901481829,11958704
2008-12-02,92.98188781738281,99.46453689451369,91.27179790966434,99.46453689451369,6658808
2008-12-03,93.32212829589844,96.271167717312,91.01873775586562,93.59259980482544,9997992
2008-12-04,95.86984252929688,96.6201867853414,87.83415303581391,93.35705037122128,8256508
2008-12-05,91.05365753173828,95.15438770048797,90.43418765763955,93.95034991363057,7105448
2008-12-08,91.1321792602539,95.3201587762828,89.41336692745011,93.35704337814425,7621404
2008-12-10,94.41278839111328,97.1611507434086,92.39732479621387,95.93965636461067,8088380
2008-12-11,88.5844955444336,95.92218825488314,87.59857637735634,95.92218825488314,7300252
2008-12-12,83.9864501953125,88.98585578345721,82.93073232424747,88.98585578345721,7121036
2008-12-15,81.9535140991211,87.59856193424461,81.53471725851752,87.59856193424461,5997716
2008-12-16,83.64615631103516,84.61462432093177,81.14209281188968,82.0145884335229,5847868
2008-12-17,83.28842163085938,85.8535606335636,82.36357849398784,84.69314263721269,6476068
2008-12-18,89.08180236816406,89.7099949512722,82.36358612688235,82.86963251895973,5723936
2008-12-19,89.61404418945312,93.18255424914871,86.22003862031002,87.77308012607078,4943988
2008-12-22,89.09053802490234,90.65230753213655,87.8428701797493,90.65230753213655,4106852
2008-12-23,87.35427856445312,89.27376928058045,85.89720954669814,86.41198418704894,3567120
2008-12-24,83.43675231933594,88.07842992946333,82.40720858680348,86.67371415778223,9148436
2008-12-26,82.30252838134766,86.37708486371457,81.17701198587433,81.17701198587433,3154564
2008-12-29,83.20117950439453,83.6723292654109,80.26959637557667,83.0615823364663,4875608
2008-12-30,84.2045669555664,86.1153348746961,82.01460464256772,84.63209202477734,3522528
2008-12-31,83.3931655883789,85.90595297238812,82.40724618557408,85.90595297238812,2543696
2009-01-02,86.95291900634766,88.76771431578631,86.22874864311706,86.73479508216428,5375740
2009-01-05,89.91067504882812,91.26304328100362,86.9005651126956,87.59856161962489,4829776
2009-01-06,88.36637878417969,91.08856690620516,86.94421161114313,89.86707271397634,5918992
2009-01-07,88.08716583251953,90.70465299464223,81.07230343320545,90.56505580944552,9013828
2009-01-09,93.69734191894531,95.93965224347038,84.63210689558004,87.2321437537053,14219980
2009-01-12,89.43950653076172,92.4845177841481,88.13949150425265,89.28245841467674,7595416
2009-01-13,91.72550964355469,93.70607132282505,85.19051240908031,87.17980224361241,13359808
2009-01-14,94.04630279541016,97.30070499103005,92.13553530248669,92.13553530248669,5958904
2009-01-15,89.0730972290039,91.26305952927422,86.96165635456848,90.73956205587494,7171524
2009-01-16,87.7730712890625,90.56505765213407,84.89383535214495,88.7677185610233,9790076
2009-01-19,87.38045501708984,90.37311989348521,85.03343916759249,90.37311989348521,6868376
2009-01-20,86.6301040649414,88.62811611229603,85.50458243139123,86.32473055625786,4635196
2009-01-21,85.90591430664062,87.42405877476168,84.63207286578725,85.67906758165266,3669860
2009-01-22,86.65628051757812,87.95629601334414,84.30926477764194,86.37708080748551,4848136
2009-01-23,84.832763671875,87.05762791212163,84.33544001193802,85.52203746857786,3031220
2009-01-27,87.09252166748047,89.86705692295622,85.6790775712068,85.6790775712068,5243956
2009-01-28,89.08507537841797,89.53273692002018,83.42344642612257,83.42344642612257,4789396
2009-01-29,90.23495483398438,90.93717238133056,87.09253238110915,89.89262163665522,10017036
2009-01-30,89.8136215209961,90.41050533911465,87.47874506181935,88.65496154612214,8707524
2009-02-02,86.24988555908203,89.32208795026136,85.5213357778158,89.32208795026136,3234692
2009-02-03,87.7508316040039,89.49759394677221,86.54828339006728,86.54828339006728,3808560
2009-02-04,87.54019165039062,90.04184695531711,86.54831046203057,88.30385428478981,2484756
2009-02-05,84.77519989013672,88.23362294625134,83.95887318265103,87.77718053596553,4341548
2009-02-06,88.26871490478516,89.16404305851066,85.49495863617742,86.02162162572264,6840388
2009-02-09,90.41050720214844,91.92905690037438,87.18908320412638,87.77719145839654,4595224
2009-02-10,92.0958251953125,92.69271438454199,89.70828986837301,90.76161616819736,6790772
2009-02-11,90.36658477783203,91.81490789471812,89.88381040553666,90.93713630872655,4502732
2009-02-12,89.51514434814453,90.53336259192801,88.49693146185359,89.88380948197144,2844372
2009-02-13,89.74337768554688,91.28825368177975,89.00604733973526,89.53271034174553,3257208
2009-02-16,87.90887451171875,90.40174938175926,87.42609986387606,89.11142334238967,2501996
2009-02-17,85.18777465820312,87.74208909691932,84.26611403593509,87.07498450379958,2950388
2009-02-18,84.39775085449219,86.17962637409718,83.73942206467555,84.50308453236153,2629412
2009-02-19,85.9338607788086,86.51318803431981,84.09053996537142,84.6172030549249,3477072
2009-02-20,83.22154235839844,85.58275064746451,81.50988734544914,85.40719628716202,4771388
2009-02-24,82.31744384765625,83.51121679013373,80.84278819635514,82.5105547280932,4495532
2009-02-25,84.39775085449219,85.10874380449678,82.51054165701784,82.51054165701784,5517928
2009-02-26,84.65229797363281,86.12695323763266,83.73941333723188,84.44163063985019,8808288
2009-02-27,84.81031799316406,85.84608771412604,79.92112767250691,84.61720711290134,6750148
2009-03-02,80.72868347167969,84.61721195365257,79.84213062986771,83.23033341014349,3988944
2009-03-03,78.33235931396484,81.80833357613342,77.12981084976965,79.35057248157148,3560896
2009-03-04,80.8515396118164,81.53620574309068,78.3323394158182,78.64833504756581,3258300
2009-03-05,81.31678009033203,82.66854542116063,80.4038952933489,81.6240002142695,4284496
2009-03-06,84.56454467773438,85.11753988812137,80.342458739633,80.75501259285625,5805604
2009-03-09,81.28167724609375,84.26610168061555,80.57945973208862,82.70366878345303,4535184
2009-03-12,83.8096694946289,85.14388400622548,81.04468769442673,81.04468769442673,8617456
2009-03-13,88.979736328125,89.53273153966524,83.09866474659796,83.09866474659796,10199700
2009-03-16,91.2531509399414,91.7798140012127,88.19850625606666,89.53272041611933,4672896
2009-03-17,87.34706115722656,90.9371496121314,86.55706661426403,90.41048658348973,6946172
2009-03-18,88.68126678466797,90.3227008056967,87.77716307647881,87.77716307647881,6413800
2009-03-19,90.40171813964844,90.93715678466876,88.0580664058421,88.74272732557927,7382584
2009-03-20,89.49761962890625,92.85071467273552,88.74273794762158,92.85071467273552,4139380
2009-03-23,91.22679901123047,92.97355577652013,89.70824998478966,92.07823310571855,4587312
2009-03-24,91.57794189453125,93.4827025333947,89.91895094601134,91.67449465555866,6681544
2009-03-25,92.34160614013672,93.0262725248901,88.41796457960346,88.41796457960346,3831616
2009-03-26,98.0383071899414,101.46161625685056,89.99792188347995,89.99792188347995,15230328
2009-03-27,100.91741943359375,102.69930047135685,94.21125146198426,94.21125146198426,7079424
2009-03-30,91.85882568359375,100.06599262235726,90.93716522522993,93.70214660032137,5148188
2009-03-31,94.54478454589844,95.48400666291467,92.16602546034765,92.16602546034765,4777672
2009-04-01,95.58935546875,97.22200898389623,91.37605054450758,94.0971433080808,6724568
2009-04-02,101.60209655761719,103.05042018025276,95.7912509152203,95.7912509152203,8503764
2009-04-06,101.7425308227539,104.27929355820278,101.06665079864972,102.66419124561682,5414580
2009-04-08,106.0611343383789,107.73767575575663,98.48596202828458,102.71681636061832,10193512
2009-04-09,105.7802734375,108.82614789623541,104.32317444811324,107.43926421917593,6586724
2009-04-13,103.97209167480469,106.91262782601277,100.97889134746852,106.12263303912104,4121008
2009-04-15,101.41776275634766,102.13753139490606,96.5636800889101,96.8270116466737,9767236
2009-04-16,100.42587280273438,103.40152144574103,99.57443841468576,101.82153215370083,8868964
2009-04-17,100.61026000976562,105.24490219038583,99.20582428412246,101.25981367587445,6664024
2009-04-20,98.55622100830078,102.13752348763563,97.03767152343156,97.03767152343156,5330200
2009-04-21,96.68656158447266,103.31373852467028,95.67712403729024,101.75130046999291,11488980
2009-04-22,95.31726837158203,99.1180148919362,94.29905494385399,98.31046889770138,6584924
2009-04-23,99.73246002197266,100.56634350280852,95.71227030125347,96.46715215143294,7373712
2009-04-24,102.50621795654297,103.05043230794833,98.30168795362097,98.30168795362097,5377524
2009-04-27,105.66617584228516,106.87749452334118,100.50487326129921,102.49741100415247,8141124
2009-04-28,105.06932067871094,106.71075022453715,101.1807859782892,105.17464904502383,8388692
2009-04-29,109.4757308959961,110.42372904020745,105.68375974913336,105.68375974913336,10531292
2009-04-30,109.21232604980469,109.21232604980467,109.21232604980467,109.21232604980467,0
2009-05-04,116.98943328857422,122.81782964288269,110.62558754826287,110.7748044727301,11142936
2009-05-05,114.28590393066406,118.49043356849971,111.67013932428911,117.44588284118934,8822316
2009-05-06,111.53845977783203,114.05767130529952,107.9659327917742,112.04757171439005,52522096
2009-05-07,110.89769744873047,113.23256842203205,108.72081897911775,111.652579095213,7738864
2009-05-08,110.76603698730469,112.70591072199862,108.58038283731487,110.24814942899553,9001752
2009-05-11,108.00982666015625,112.2933575946812,106.91261184239765,112.09146578221822,5298612
2009-05-12,112.54791259765625,113.3730203549938,107.08817547812778,107.08817547812778,9487452
2009-05-13,109.14213562011719,113.21499846227677,107.96591939589628,112.70588658888686,7324800
2009-05-14,108.80860900878906,110.07260276245634,106.26307034841328,108.49261324911966,9443176
2009-05-15,113.0658187866211,114.96180432476545,109.54595491046108,109.54595491046108,10942472
2009-05-18,130.58604431152344,138.96876101587432,122.01022218898161,134.5799041026016,73380
2009-05-19,117.57755279541016,131.66579260404274,115.09345388895137,131.66579260404274,13015576
2009-05-20,118.78884887695312,123.23037155203198,116.39252784128497,117.62140822573292,8507664
2009-05-21,113.66268920898438,120.25475425160361,113.05702443508427,117.62143846507215,4459324
2009-05-22,111.31025695800781,113.23257963906423,110.5992638335046,110.5992638335046,5861456
2009-05-25,110.83621978759766,113.05698630457466,109.30890571851513,111.65255169209549,5673644
2009-05-26,109.62490844726562,112.29333652640652,108.9314666695468,111.46822899525957,6058900
2009-05-27,113.8558349609375,114.461499948757,110.73974351294602,110.73974351294602,9222868
2009-05-28,116.42764282226562,118.30607644184346,109.44058208975804,109.44058208975804,16863676
2009-05-29,123.69561004638672,124.6436079704675,114.57556871124288,117.40198990176076,13871224
2009-06-01,122.47554016113281,124.61729542154403,118.20955936558119,118.20955936558119,7905804
2009-06-02,121.96638488769531,124.64358873013843,121.13250172365565,122.88804522689703,4118172
2009-06-03,122.33502960205078,123.72191308402068,119.92115758373893,121.13248673710432,3914944
2009-06-04,124.15205383300781,124.4680495591306,120.4917387533689,120.60585338099115,7020704
2009-06-05,126.63615417480469,127.92648536249654,122.24729445134172,124.46806175740981,13220132
2009-06-08,130.2788543701172,131.6218491812686,126.39910825010121,127.22421568306419,9267824
2009-06-09,137.3098602294922,139.5657296875022,128.34780071341686,128.34780071341686,9690708
2009-06-10,137.24839782714844,141.32126116138085,134.6940840075397,137.8101739275577,9383796
2009-06-11,136.07215881347656,139.11803291086693,135.176836003861,138.33681398836686,3883200
2009-06-12,134.2201690673828,139.53069183124921,133.63206587374586,137.81026015322695,6358660
2009-06-15,136.581298828125,137.81017940884078,132.5435483486303,134.2464278677627,6595868
2009-06-16,137.51780700683594,139.05501196431806,131.17464330013658,135.4505321181048,4344006
2009-06-17,133.8426055908203,139.5850276128687,132.5174312780399,138.52488816264437,3741568
2009-06-18,133.01210021972656,138.87820465993047,131.47489656090724,133.57750982558198,4753108
2009-06-19,134.21360778808594,138.52484450739018,132.51738951599827,133.22414892675027,7727732
2009-06-22,130.6268310546875,137.04067178377352,130.04375658555148,135.83918271130946,4106208
2009-06-23,129.56678771972656,133.48930826641424,126.51005257280292,127.21681264304205,5135694
2009-06-24,134.90274047851562,137.28805416084694,127.28740999901322,131.79300251008348,7303954
2009-06-25,134.46099853515625,138.52486577077858,130.85652067332128,134.99106817458525,9694662
2009-06-26,140.4331817626953,142.90684126807247,133.06520807910482,135.16782297239527,6099700
2009-06-29,136.4752655029297,142.05866131036566,135.46813104573616,141.2988969950422,4745206
2009-06-30,137.76512145996094,140.64516476243296,135.3974724128046,136.93467674734364,5923948
2009-07-01,138.8606414794922,139.58506598926112,135.15015238357512,136.79336682633573,3684738
2009-07-02,137.81808471679688,139.6909928364106,134.70834763177598,137.81808471679688,3715428
2009-07-03,138.1538543701172,138.6662486735044,136.05123998391963,136.05123998391963,2919844
2009-07-06,134.53164672851562,140.80413596640025,133.70120233452886,140.29173112339151,4488916
2009-07-07,137.51780700683594,138.96666697577658,134.28438258307716,135.69790239974114,3804568
2009-07-08,134.6907501220703,137.42944441607978,130.13215145406275,137.3587749048783,6694766
2009-07-09,137.16436767578125,138.20684240301568,131.10390624219912,135.02642419228846,3964808
2009-07-10,139.6381072998047,141.86440780955323,137.8182024246473,138.17158243086433,7468748
2009-07-13,140.46839904785156,141.70522771871313,137.1996375605745,137.8180518960053,5119832
2009-07-14,143.80792236328125,145.27444646248708,141.49327806686583,143.11882739912252,4464136
2009-07-15,149.53271484375,150.99923939267416,144.8857709328845,145.2038107122187,4470094
2009-07-16,148.34886169433594,153.64955962220833,146.01656323351014,151.24658087529187,7596876
2009-07-17,153.40216064453125,157.5190328170466,148.77288349069346,148.9142332421392,9094956
2009-07-20,176.88426208496094,181.95527537137858,157.25401767538173,157.25401767538173,34539536
2009-07-21,168.77418518066406,181.3368428373723,167.51968049037492,177.75002944090022,13005820
2009-07-22,164.78097534179688,171.38918106996476,159.83365877482882,170.92979170246403,10674690
2009-07-23,168.0851287841797,170.6471327772892,166.08853472571937,166.44191458683792,7662678
2009-07-24,171.230224609375,173.15614935985198,168.20883080671337,173.15614935985198,7909322
2009-07-27,170.4318084716797,173.5012220500292,169.29631257271905,171.03504845134248,4652338
2009-07-28,170.55596923828125,172.0818067500063,167.23817172737066,171.86889793104555,6334984
2009-07-29,177.35125732421875,179.09000384678433,168.55111902063362,170.32534132611397,11072150
2009-07-30,189.1676025390625,193.3902609364678,173.96252371395107,179.28519144614745,15672482
2009-07-31,186.6304473876953,191.6160077009086,185.0159094321832,191.2611632422032,5634966
2009-08-03,188.6531219482422,189.78860723166989,184.90949445508875,188.06761975185503,3520548
2009-08-04,188.12075805664062,192.04178415189995,184.69650110212115,184.69650110212115,5481292
2009-08-05,187.71275329589844,190.53377159479794,180.10133392044955,187.89017555799288,6424010
2009-08-06,183.59649658203125,189.62885122953847,182.4609901991392,187.71268285478422,4178748
2009-08-07,180.65133666992188,185.21109064946663,179.58680317254934,183.31265958435856,4552666
2009-08-10,191.27890014648438,195.78542908038514,182.39005083338097,182.79813062198116,10623976
2009-08-11,192.2902069091797,198.00319361738312,189.52240300534405,190.72888274075882,8843480
2009-08-12,184.3949432373047,190.196641839166,181.3255298130855,189.84179735812276,11326536
2009-08-13,186.9143524169922,189.62892168007463,184.3772054153402,189.62892168007463,10033928
2009-08-14,185.05140686035156,188.0675851121502,183.80945110961093,188.0675851121502,5151814
2009-08-17,181.0238800048828,183.63198867652176,179.285144500121,183.38359324913046,5962820
2009-08-18,180.5625762939453,182.69163187896334,177.24477896631504,179.19642317915736,8149844
2009-08-19,176.73028564453125,182.63845478981162,175.29316985886484,181.96424162715928,5603370
2009-08-20,177.7770233154297,180.40286939820282,176.7479768432742,179.16091414550021,3660960
2009-08-21,180.70452880859375,181.8577732241616,175.64799560187316,178.13190665078852,6929022
2009-08-24,185.06912231445312,186.59494914876126,182.23036665695452,183.08200201739885,4207204
2009-08-25,187.4642791748047,188.42236331989204,182.4254847129965,183.80938644012068,5529298
2009-08-26,194.6322479248047,196.938737644971,186.8434052304904,186.89664057953794,8852624
2009-08-27,194.36602783203125,200.841938389648,191.97082803674834,195.16442776379222,10230928
2009-08-28,191.89988708496094,195.16446057527216,188.4578913577631,193.65637156173597,4563136
2009-08-31,187.0207977294922,189.41599821125362,184.98044176354728,188.42243789856548,7170352
2009-09-01,186.96755981445312,190.3208227279176,184.1997556234211,189.84179135684772,9862194
2009-09-02,189.6998291015625,192.64505528213652,184.87395337717604,184.87395337717604,8161418
2009-09-03,189.36276245117188,193.17734055146371,188.22725580134787,191.58054041645784,7796744
2009-09-04,188.74176025390625,193.03536917719015,187.07398710772688,191.61599146265198,6263446
2009-09-07,195.5015869140625,196.42417397591305,189.34502167713077,190.12568392992205,5925720
2009-09-08,196.81448364257812,202.43875953436995,195.0402613854846,195.8386614011767,9892042
2009-09-09,198.8726348876953,200.41620003646895,192.7338284268584,197.29357228867838,7532186
2009-09-10,197.4886474609375,201.90646459428976,195.89184765307405,200.13224258555258,4898914
2009-09-11,198.8370819091797,201.90649511141436,197.11609496377974,199.06773946837163,9130296
2009-09-14,198.39358520507812,200.09685642266876,189.36280846252686,189.36280846252686,3200972
2009-09-15,202.93560791015625,204.2840128758797,199.42263818288347,200.13232728673717,4308186
2009-09-16,202.4387969970703,205.79208201512296,200.5581253881172,205.45497539229396,5816522
2009-09-17,206.8565673828125,208.64852744508903,203.32586092863266,204.03554979749353,5283220
2009-09-18,207.2292022705078,209.3582694171226,205.45497964832882,207.58404679494362,3925348
2009-09-22,213.84707641601562,215.03579699362496,206.60823894313222,209.34054630583785,3763280
2009-09-23,209.67758178710938,217.04060368983616,208.3823909578935,215.74541286062026,4522410
2009-09-24,213.8114776611328,216.20667723536053,206.51942995563593,208.64849624383834,6803348
2009-09-25,208.43568420410156,212.19702753398235,196.93871284508396,196.93871284508396,3068206
2009-09-29,216.5971221923828,218.03423828967223,209.71312925253736,211.11476955798955,7146124
2009-09-30,220.35845947265625,220.99717531344237,217.2358318503748,218.21165433596227,4373424
2009-10-01,223.49879455566406,230.61344394451163,218.2471004072442,219.29389598992663,5686944
2009-10-05,218.3357391357422,226.745555136729,216.80991265812426,219.54221867133694,6259596
2009-10-06,217.94561767578125,222.9844167151109,214.68104212508865,221.760198176351,7448054
2009-10-07,209.9614715576172,219.613245212432,208.87920028495677,219.613245212432,10075972
2009-10-08,202.7582244873047,212.463216179005,201.72916642632876,211.13254885429305,10162172
2009-10-09,199.33387756347656,209.50018011575665,197.52417946107514,204.0533046009832,10032478
2009-10-12,205.75653076171875,207.3178548917914,199.97257097737872,201.1967885727783,5174220
2009-10-13,206.16465759277344,206.16465759277344,206.16465759277344,206.16465759277344,0
2009-10-14,210.40509033203125,212.19705106376364,206.05824438632706,207.56633379606117,3979580
2009-10-15,206.4484405517578,212.1614476383681,204.03550327935463,210.77754599641156,4232380
2009-10-16,212.30343627929688,214.4680004820558,200.84196454248064,200.84196454248064,7189942
2009-10-20,220.37611389160156,222.06162481916002,217.18251423938548,217.8744651622957,7840584
2009-10-21,224.5456085205078,226.88759535351957,219.29391394216418,220.0036029840482,5731638
2009-10-22,222.07937622070312,228.50207335130713,218.35350973307683,224.261678112364,4292924
2009-10-23,227.02951049804688,229.19407497840007,223.4100922069891,223.58751445990382,7494460
2009-10-26,228.71490478515625,233.36337842602134,225.32614582132888,228.1649004143535,4071746
2009-10-27,228.07630920410156,233.45221220326363,225.16657988538003,233.45221220326363,3940880
2009-10-28,228.8237762451172,230.97730361836952,226.02956122571243,228.66361519637402,3582314
2009-10-29,225.6913604736328,229.76701520464175,224.6769059673788,226.38547121634727,4882712
2009-10-30,223.64463806152344,230.9238608328953,220.6902407959847,228.52118482422932,2876124
2009-11-03,215.7247314453125,226.38549948471842,213.9271779721946,226.38549948471842,2768288
2009-11-04,222.71914672851562,223.53783189511668,217.13069658602097,217.52223505356562,4555798
2009-11-05,222.2920684814453,224.24980487319542,215.56456564501335,224.24980487319542,2731302
2009-11-06,221.45555114746094,226.01173251873436,218.4299590701702,220.69024563767633,4179484
2009-11-09,221.6690673828125,223.53781504039543,218.9104398882853,222.46995923606232,3432086
2009-11-10,223.0573272705078,223.89380577194933,220.69023780382923,222.82594978257598,4610406
2009-11-11,229.67799377441406,230.3009096815899,220.1562791932973,223.19966399466855,4049412
2009-11-12,233.27320861816406,235.46232280385655,229.072978028913,229.58911293800074,4727766
2009-11-13,238.5413055419922,240.23207799598882,230.49677514656898,233.13082934408462,4597896
2009-11-16,236.9751434326172,240.97960511285294,234.92841857383004,238.4879400673729,3523808
2009-11-17,245.76707458496094,246.63916137209097,234.67916056056563,237.77594745487073,5344330
2009-11-18,244.50350952148438,251.19540474781365,243.29326367470904,245.96290446119085,5582914
2009-11-19,242.01181030273438,246.46121097953426,238.3099002494012,245.5713308441743,3464664
2009-11-20,246.72821044921875,247.74266525896465,238.52349704256795,241.33552736433626,2800774
2009-11-23,247.0662384033203,249.1663635866408,244.183036314908,247.38660384673625,2543474
2009-11-24,248.82826232910156,250.59022922344644,242.75928456021376,250.59022922344644,2721872
2009-11-25,250.16317749023438,253.31336718928418,246.31889844915293,248.8283568700258,3893254
2009-11-26,244.85952758789062,251.7827805120484,243.82725751546909,250.9285082656013,4409118
2009-11-27,238.6480712890625,244.32551118904058,233.14860742528688,240.81937024049694,3769058
2009-11-30,245.0372772216797,246.65685389315047,239.91156157785625,239.91156157785625,3882888
2009-12-01,244.09414672851562,250.376709833274,242.13641022540685,250.376709833274,3229964
2009-12-02,243.57801818847656,247.368916751551,240.9973654581411,247.368916751551,2161954
2009-12-03,245.62477111816406,247.70710418317114,241.78049233162085,244.80608553709567,2978706
2009-12-04,247.45779418945312,249.52231110598385,242.40327227271757,242.40327227271757,3933408
2009-12-07,248.9529266357422,251.26661546423202,247.3867285846808,248.45458496706073,2207652
2009-12-08,248.56134033203125,249.4690138172534,245.69593034999636,249.1130617269238,4226172
2009-12-09,251.55125427246094,253.04625684836134,246.74590281637043,248.4544678778637,4708848
2009-12-10,251.1775665283203,252.72594921709106,249.86053963094454,250.94618901133688,1659484
2009-12-11,251.33779907226562,254.29221923482427,249.1664996937437,251.71156620228194,2688312
2009-12-14,250.981689453125,253.4199731341721,249.4688937970347,249.52229527512912,3008842
2009-12-15,249.504638671875,253.43790518674737,248.16981824427626,252.01409673064205,2087152
2009-12-16,253.84718322753906,255.48455377431156,247.38664559128742,249.77152839030632,3565378
2009-12-17,257.2643127441406,259.1330607786017,254.50568469326953,255.57354071296157,3782302
2009-12-18,258.9551086425781,260.3789168000631,256.1252855844591,257.2643364555647,2795290
2009-12-21,261.2865905761719,266.6080779184604,258.5991570197083,259.88057567327326,9326994
2009-12-22,257.7271423339844,264.2944636547672,256.0007831471506,263.4045833057612,3189142
2009-12-23,265.736083984375,266.78614721446104,258.2610885320686,259.293358499054,4470686
2009-12-24,266.7148132324219,269.45564781288783,263.7782094088336,266.9639839625705,3057686
2009-12-29,263.9029235839844,267.6048127807494,262.21215092989036,266.96410327800106,2256278
2009-12-30,264.3833923339844,266.5191046921182,254.59471069253763,264.11642828921765,1472110
2009-12-31,267.0530700683594,268.74384258795243,264.7571746176881,265.62926163080726,2853462
2010-01-04,267.55145263671875,270.13210582452155,266.6259639753905,268.672688917441,1963682
2010-01-05,267.6225891113281,270.3634247433684,265.73604724596817,268.7438469643969,2014488
2010-01-06,261.5714416503906,267.74722479313067,260.91293883062,267.6226284991226,3349176
2010-01-07,254.29222106933594,263.1910246940244,253.0819750861404,261.8028026383351,6474892
2010-01-08,249.0952606201172,255.75156884470076,247.9206231041532,254.86168864691126,6048178
2010-01-11,254.2211151123047,256.3212204660869,249.30897814044513,250.59039761985116,4318408
2010-01-12,266.9817810058594,268.38779568646913,258.7770921274046,260.5568520457499,9027690
2010-01-13,280.68597412109375,283.48021064380924,265.05969274941265,265.1842672719897,10910272
2010-01-14,277.58917236328125,284.20989292905006,273.85167617675575,284.20989292905006,10327614
2010-01-15,281.7004699707031,284.6192594925562,274.8839793073551,283.3378407622592,7945008
2010-01-18,285.5447692871094,295.0842808986669,282.27000573298295,284.7616703485326,7261084
2010-01-19,277.89166259765625,285.54462872091693,277.1619655217173,285.54462872091693,5154850
2010-01-20,277.4289245605469,281.9851046177147,274.40333335590526,281.9851046177147,4347054
2010-01-21,274.314453125,281.8962273647917,273.33558499784033,274.8839677087483,5089504
2010-01-22,269.7582092285156,272.30327466892345,265.0774535555057,270.8794666967983,7574990
2010-01-25,269.1709289550781,272.4812784831061,263.8138552581699,269.63366224814223,3008286
2010-01-27,265.2806701660156,271.13377058139366,264.1564613541255,267.6718766204637,4844398
2010-01-28,264.7276611328125,270.5093818498875,259.7132756830286,267.49360568795817,6537196
2010-01-29,262.7468566894531,264.03167365995034,254.16351168640355,261.9616810816139,5473326
2010-02-01,266.2979431152344,272.2402480883241,256.96510456263036,262.08655314167424,3378012
2010-02-02,263.53192138671875,272.1866463086187,262.31846670500926,269.45638416637007,4739188
2010-02-03,268.72479248046875,270.13453574817714,262.4969542002474,265.53056957849634,2977676
